                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 1.9973,                 4.8265,                 2.0813,                      0,                      0,                      0,                      0,                 3.1045,                 6.1277,                 2.9665,             5.8131e-05,             5.8131e-05,             5.8131e-05
                    158,                 1.8628,                 4.5117,                 2.0508,                      0,                      0,                      0,                      0,                 3.1045,                 6.1277,                 2.9665,             5.7739e-05,             5.7739e-05,             5.7739e-05
                    159,                 2.0071,                 4.5677,                 2.1453,                      0,                      0,                      0,                      0,                 3.1045,                 6.1277,                 2.9665,             5.7346e-05,             5.7346e-05,             5.7346e-05
                    160,                 1.6125,                 4.3844,                 1.9684,                      0,                      0,                      0,                      0,                 3.1045,                 6.1277,                 2.9665,             5.6953e-05,             5.6953e-05,             5.6953e-05
                    161,                 2.0855,                 4.5441,                  2.343,                      0,                      0,                      0,                      0,                 3.1045,                 6.1277,                 2.9665,             5.6561e-05,             5.6561e-05,             5.6561e-05
                    162,                 2.0587,                 4.9689,                 2.1729,                      0,                      0,                      0,                      0,                 3.1045,                 6.1277,                 2.9665,             5.6168e-05,             5.6168e-05,             5.6168e-05
                    163,                 1.8529,                 4.5238,                 1.8569,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,             5.5775e-05,             5.5775e-05,             5.5775e-05
                    164,                 1.8745,                 4.4624,                 1.9267,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,             5.5383e-05,             5.5383e-05,             5.5383e-05
                    165,                 1.6959,                 4.3505,                 1.9488,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,              5.499e-05,              5.499e-05,              5.499e-05
                    166,                 1.7992,                 4.4905,                 1.8627,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,             5.4597e-05,             5.4597e-05,             5.4597e-05
                    167,                 1.8884,                 4.5857,                 1.9979,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,             5.4204e-05,             5.4204e-05,             5.4204e-05
                    168,                 1.6541,                 4.4385,                 1.7938,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,             5.3812e-05,             5.3812e-05,             5.3812e-05
                    169,                 1.7487,                 4.3563,                 1.8076,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,             5.3419e-05,             5.3419e-05,             5.3419e-05
                    170,                 1.5457,                 4.4262,                 1.8699,                      0,                      0,                      0,                      0,                 2.9937,                 6.1119,                 2.9112,             5.3026e-05,             5.3026e-05,             5.3026e-05
                    171,                 1.6141,                 4.4277,                  1.719,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,             5.2634e-05,             5.2634e-05,             5.2634e-05
                    172,                 1.9419,                 4.3804,                  1.847,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,             5.2241e-05,             5.2241e-05,             5.2241e-05
                    173,                 1.7144,                 4.4718,                 1.9607,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,             5.1848e-05,             5.1848e-05,             5.1848e-05
                    174,                 1.9518,                 4.7101,                 2.2274,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,             5.1456e-05,             5.1456e-05,             5.1456e-05
                    175,                 1.9375,                 4.5072,                 1.9918,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,             5.1063e-05,             5.1063e-05,             5.1063e-05
                    176,                 1.8243,                  4.663,                 1.9758,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,              5.067e-05,              5.067e-05,              5.067e-05
                    177,                 1.9655,                  4.565,                 2.0194,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,             5.0278e-05,             5.0278e-05,             5.0278e-05
                    178,                 1.9885,                 4.4095,                 2.0037,                      0,                      0,                      0,                      0,                 2.9617,                 6.1254,                 2.9009,             4.9885e-05,             4.9885e-05,             4.9885e-05
                    179,                 1.7497,                 4.4874,                 1.8089,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.9492e-05,             4.9492e-05,             4.9492e-05
                    180,                 1.6645,                 4.5831,                 1.8808,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.9099e-05,             4.9099e-05,             4.9099e-05
                    181,                 1.8415,                 4.5411,                 2.0679,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.8707e-05,             4.8707e-05,             4.8707e-05
                    182,                 1.7085,                  4.422,                 1.8872,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.8314e-05,             4.8314e-05,             4.8314e-05
                    183,                 1.4279,                 4.4047,                  1.839,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.7921e-05,             4.7921e-05,             4.7921e-05
                    184,                 2.1434,                 4.4755,                 2.0859,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.7529e-05,             4.7529e-05,             4.7529e-05
                    185,                 2.0279,                 4.5983,                 2.1539,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.7136e-05,             4.7136e-05,             4.7136e-05
                    186,                 1.6844,                 4.2882,                 1.8222,                      0,                      0,                      0,                      0,                 3.0199,                 6.0929,                 2.9593,             4.6743e-05,             4.6743e-05,             4.6743e-05
                    187,                 1.7885,                 4.7285,                 1.8867,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,              4.635e-05,              4.635e-05,              4.635e-05
                    188,                  1.821,                 4.4259,                 1.9956,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,             4.5958e-05,             4.5958e-05,             4.5958e-05
                    189,                 1.5451,                 4.4409,                 1.7445,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,             4.5565e-05,             4.5565e-05,             4.5565e-05
                    190,                 1.7109,                 4.6629,                 1.8104,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,             4.5172e-05,             4.5172e-05,             4.5172e-05
                    191,                  1.686,                 4.3918,                 1.9711,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,              4.478e-05,              4.478e-05,              4.478e-05
                    192,                 1.5309,                 4.2165,                 1.8337,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,             4.4387e-05,             4.4387e-05,             4.4387e-05
                    193,                 1.6157,                 4.2357,                  1.839,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,             4.3994e-05,             4.3994e-05,             4.3994e-05
                    194,                 1.7079,                 4.5308,                 1.9532,                      0,                      0,                      0,                      0,                  2.979,                 6.0977,                 2.9415,             4.3602e-05,             4.3602e-05,             4.3602e-05
                    195,                 1.6353,                 4.4338,                 1.8072,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,             4.3209e-05,             4.3209e-05,             4.3209e-05
                    196,                 1.9694,                 4.3689,                  1.975,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,             4.2816e-05,             4.2816e-05,             4.2816e-05
                    197,                 1.9253,                 4.5191,                 2.1001,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,             4.2423e-05,             4.2423e-05,             4.2423e-05
                    198,                 1.7274,                 4.3461,                 1.9134,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,             4.2031e-05,             4.2031e-05,             4.2031e-05
                    199,                 1.7154,                 4.4345,                 1.8493,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,             4.1638e-05,             4.1638e-05,             4.1638e-05
                    200,                 1.5715,                  4.393,                 1.8403,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,             4.1245e-05,             4.1245e-05,             4.1245e-05
                    201,                 1.8154,                 4.2082,                 1.9866,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,             4.0853e-05,             4.0853e-05,             4.0853e-05
                    202,                 1.9159,                 4.5289,                 1.9264,                      0,                      0,                      0,                      0,                 2.9805,                 6.1093,                 2.9274,              4.046e-05,              4.046e-05,              4.046e-05
                    203,                 1.8232,                 4.4011,                 1.9083,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             4.0067e-05,             4.0067e-05,             4.0067e-05
                    204,                 1.9275,                 4.4851,                 1.9184,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             3.9675e-05,             3.9675e-05,             3.9675e-05
                    205,                 2.0004,                 4.8037,                 2.2019,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             3.9282e-05,             3.9282e-05,             3.9282e-05
                    206,                 1.9312,                  4.431,                 2.0492,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             3.8889e-05,             3.8889e-05,             3.8889e-05
                    207,                 1.5787,                 4.2706,                 1.9398,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             3.8496e-05,             3.8496e-05,             3.8496e-05
                    208,                 1.5758,                 4.3703,                 1.8251,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             3.8104e-05,             3.8104e-05,             3.8104e-05
                    209,                 1.7844,                 4.4797,                 1.9113,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             3.7711e-05,             3.7711e-05,             3.7711e-05
                    210,                 1.6093,                 4.3872,                 1.8676,                      0,                      0,                      0,                      0,                 2.9167,                 6.1203,                 2.8988,             3.7318e-05,             3.7318e-05,             3.7318e-05
                    211,                 1.8234,                 4.2881,                 2.0407,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,             3.6926e-05,             3.6926e-05,             3.6926e-05
                    212,                 1.8067,                 4.6151,                 1.7645,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,             3.6533e-05,             3.6533e-05,             3.6533e-05
                    213,                 1.8154,                 4.6275,                 1.9278,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,              3.614e-05,              3.614e-05,              3.614e-05
                    214,                 1.8314,                 4.3111,                 1.8532,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,             3.5748e-05,             3.5748e-05,             3.5748e-05
                    215,                 1.5299,                 4.2531,                 1.8441,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,             3.5355e-05,             3.5355e-05,             3.5355e-05
                    216,                 1.5185,                 4.2562,                 1.7566,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,             3.4962e-05,             3.4962e-05,             3.4962e-05
                    217,                 1.7548,                 4.3166,                 1.8909,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,              3.457e-05,              3.457e-05,              3.457e-05
                    218,                 1.7437,                 4.2597,                 2.2429,                      0,                      0,                      0,                      0,                  2.799,                 6.1178,                 2.8335,             3.4177e-05,             3.4177e-05,             3.4177e-05
                    219,                 1.5139,                 4.4704,                 1.9075,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.3784e-05,             3.3784e-05,             3.3784e-05
                    220,                 1.8189,                 4.4689,                 1.7522,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.3391e-05,             3.3391e-05,             3.3391e-05
                    221,                 1.8423,                 4.5025,                 1.9823,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.2999e-05,             3.2999e-05,             3.2999e-05
                    222,                 1.8175,                 4.5935,                 2.3463,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.2606e-05,             3.2606e-05,             3.2606e-05
                    223,                 1.6789,                 4.2764,                 2.0091,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.2213e-05,             3.2213e-05,             3.2213e-05
                    224,                  1.954,                 4.5291,                  1.839,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.1821e-05,             3.1821e-05,             3.1821e-05
                    225,                 1.7338,                  4.505,                 2.0105,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.1428e-05,             3.1428e-05,             3.1428e-05
                    226,                 1.8409,                 4.4984,                 1.9192,                      0,                      0,                      0,                      0,                 2.9257,                  6.122,                 2.9242,             3.1035e-05,             3.1035e-05,             3.1035e-05
                    227,                 1.4652,                 4.0642,                 1.5826,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,             3.0643e-05,             3.0643e-05,             3.0643e-05
                    228,                 1.8397,                 4.2565,                 1.9124,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,              3.025e-05,              3.025e-05,              3.025e-05
                    229,                 1.7183,                 4.3633,                 1.8976,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,             2.9857e-05,             2.9857e-05,             2.9857e-05
                    230,                 1.7821,                 4.2641,                 1.9449,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,             2.9464e-05,             2.9464e-05,             2.9464e-05
                    231,                 1.7354,                 4.1417,                 1.9368,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,             2.9072e-05,             2.9072e-05,             2.9072e-05
                    232,                 1.6662,                 4.2917,                 2.0562,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,             2.8679e-05,             2.8679e-05,             2.8679e-05
                    233,                 1.6099,                 4.2519,                 1.8698,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,             2.8286e-05,             2.8286e-05,             2.8286e-05
                    234,                 1.9175,                 4.4675,                 1.8876,                      0,                      0,                      0,                      0,                  2.911,                 6.1115,                 2.9196,             2.7894e-05,             2.7894e-05,             2.7894e-05
                    235,                 1.6663,                 4.4056,                 1.8335,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,             2.7501e-05,             2.7501e-05,             2.7501e-05
                    236,                 1.8419,                 4.4768,                 1.9627,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,             2.7108e-05,             2.7108e-05,             2.7108e-05
                    237,                 1.9333,                 4.5991,                 2.1612,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,             2.6716e-05,             2.6716e-05,             2.6716e-05
                    238,                 1.8128,                 4.5105,                 2.0819,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,             2.6323e-05,             2.6323e-05,             2.6323e-05
                    239,                 1.8371,                 4.5424,                 2.0066,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,              2.593e-05,              2.593e-05,              2.593e-05
                    240,                   1.91,                 3.9691,                 1.9576,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,             2.5537e-05,             2.5537e-05,             2.5537e-05
                    241,                 1.3683,                  4.228,                 1.6574,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,             2.5145e-05,             2.5145e-05,             2.5145e-05
                    242,                 1.5725,                 4.1335,                 1.7607,                      0,                      0,                      0,                      0,                 2.9911,                 6.1273,                 2.9526,             2.4752e-05,             2.4752e-05,             2.4752e-05
                    243,                 2.0231,                 4.4551,                 2.0006,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,             2.4359e-05,             2.4359e-05,             2.4359e-05
                    244,                 1.8622,                 4.2458,                 2.2622,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,             2.3967e-05,             2.3967e-05,             2.3967e-05
                    245,                 1.6549,                 4.1662,                 1.9147,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,             2.3574e-05,             2.3574e-05,             2.3574e-05
                    246,                 1.9205,                 4.4959,                  2.096,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,             2.3181e-05,             2.3181e-05,             2.3181e-05
                    247,                 1.6828,                  4.654,                 1.7473,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,             2.2789e-05,             2.2789e-05,             2.2789e-05
                    248,                 1.9161,                 4.6702,                 1.8373,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,             2.2396e-05,             2.2396e-05,             2.2396e-05
                    249,                 1.6244,                 4.0056,                 1.9275,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,             2.2003e-05,             2.2003e-05,             2.2003e-05
                    250,                 1.4497,                 4.4549,                 1.8842,                      0,                      0,                      0,                      0,                 3.0481,                 6.1443,                 2.9842,              2.161e-05,              2.161e-05,              2.161e-05
                    251,                  1.609,                 4.2702,                 1.7622,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,             2.1218e-05,             2.1218e-05,             2.1218e-05
                    252,                 1.9555,                  4.575,                 1.9475,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,             2.0825e-05,             2.0825e-05,             2.0825e-05
                    253,                 1.8625,                 4.4295,                 2.0336,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,             2.0432e-05,             2.0432e-05,             2.0432e-05
                    254,                  1.679,                 4.2265,                 2.0187,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,              2.004e-05,              2.004e-05,              2.004e-05
                    255,                 1.4539,                  4.159,                 1.8384,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,             1.9647e-05,             1.9647e-05,             1.9647e-05
                    256,                 1.5782,                 4.1742,                 1.7255,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,             1.9254e-05,             1.9254e-05,             1.9254e-05
                    257,                 1.9678,                  4.411,                  1.968,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,             1.8862e-05,             1.8862e-05,             1.8862e-05
                    258,                 2.1203,                 4.5782,                  2.045,                      0,                      0,                      0,                      0,                 2.9852,                 6.1248,                 2.9494,             1.8469e-05,             1.8469e-05,             1.8469e-05
                    259,                 1.5054,                 4.2907,                 1.8999,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,             1.8076e-05,             1.8076e-05,             1.8076e-05
                    260,                 1.8635,                 4.4571,                 1.9696,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,             1.7683e-05,             1.7683e-05,             1.7683e-05
                    261,                  1.575,                 4.2878,                 1.8569,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,             1.7291e-05,             1.7291e-05,             1.7291e-05
                    262,                 1.5706,                 4.2363,                 1.7936,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,             1.6898e-05,             1.6898e-05,             1.6898e-05
                    263,                 1.6473,                  4.366,                 1.8006,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,             1.6505e-05,             1.6505e-05,             1.6505e-05
                    264,                 2.0803,                 4.6715,                 2.1131,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,             1.6113e-05,             1.6113e-05,             1.6113e-05
                    265,                 1.6158,                  4.168,                 1.7269,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,              1.572e-05,              1.572e-05,              1.572e-05
                    266,                 1.9307,                 4.4131,                 1.8848,                      0,                      0,                      0,                      0,                 2.9167,                 6.1058,                 2.9125,             1.5327e-05,             1.5327e-05,             1.5327e-05
                    267,                 1.6915,                 4.3115,                 1.8769,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.4935e-05,             1.4935e-05,             1.4935e-05
                    268,                 1.8292,                 4.4066,                 2.0276,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.4542e-05,             1.4542e-05,             1.4542e-05
                    269,                 1.7894,                 4.2188,                 2.1261,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.4149e-05,             1.4149e-05,             1.4149e-05
                    270,                 1.6274,                 4.0558,                 1.8301,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.3756e-05,             1.3756e-05,             1.3756e-05
                    271,                 2.1896,                 4.7173,                 2.0296,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.3364e-05,             1.3364e-05,             1.3364e-05
                    272,                 1.6749,                 4.1565,                 1.8014,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.2971e-05,             1.2971e-05,             1.2971e-05
                    273,                 1.8685,                 4.2592,                 2.0311,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.2578e-05,             1.2578e-05,             1.2578e-05
                    274,                 1.8851,                 4.4923,                  1.888,                      0,                      0,                      0,                      0,                 2.8392,                 6.1101,                 2.8702,             1.2186e-05,             1.2186e-05,             1.2186e-05
                    275,                 1.7164,                 4.2382,                 1.7239,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,             1.1793e-05,             1.1793e-05,             1.1793e-05
                    276,                 1.6478,                  4.341,                 2.0484,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,               1.14e-05,               1.14e-05,               1.14e-05
                    277,                 2.0214,                 4.5393,                 1.8485,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,             1.1008e-05,             1.1008e-05,             1.1008e-05
                    278,                 1.5628,                 4.2764,                 1.8946,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,             1.0615e-05,             1.0615e-05,             1.0615e-05
                    279,                 1.8077,                 4.3748,                 1.8967,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,             1.0222e-05,             1.0222e-05,             1.0222e-05
                    280,                 1.6124,                 4.1052,                 1.9849,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,             9.8294e-06,             9.8294e-06,             9.8294e-06
                    281,                 1.6159,                 4.4791,                 1.9359,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,             9.4367e-06,             9.4367e-06,             9.4367e-06
                    282,                 1.9782,                 4.3015,                 2.0004,                      0,                      0,                      0,                      0,                 2.8864,                 6.0739,                 2.8933,              9.044e-06,              9.044e-06,              9.044e-06
                    283,                 2.0539,                 4.4806,                 1.9969,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             8.6513e-06,             8.6513e-06,             8.6513e-06
                    284,                 2.0833,                 4.6151,                 2.1152,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             8.2586e-06,             8.2586e-06,             8.2586e-06
                    285,                 1.7729,                 4.5276,                 2.1762,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             7.8659e-06,             7.8659e-06,             7.8659e-06
                    286,                 1.6429,                  4.285,                 1.8833,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             7.4732e-06,             7.4732e-06,             7.4732e-06
                    287,                 1.7723,                 4.3878,                 1.9598,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             7.0805e-06,             7.0805e-06,             7.0805e-06
                    288,                 1.8587,                 4.5516,                 1.9578,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             6.6878e-06,             6.6878e-06,             6.6878e-06
                    289,                  1.497,                 3.9732,                 1.6541,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             6.2951e-06,             6.2951e-06,             6.2951e-06
                    290,                 1.7016,                 4.0988,                 1.8491,                      0,                      0,                      0,                      0,                 2.9085,                 6.0848,                  2.897,             5.9024e-06,             5.9024e-06,             5.9024e-06
                    291,                  1.719,                 4.3363,                 1.9997,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,             5.5097e-06,             5.5097e-06,             5.5097e-06
                    292,                 1.9641,                 4.3948,                 2.1004,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,              5.117e-06,              5.117e-06,              5.117e-06
                    293,                 2.0155,                 4.7029,                 2.0467,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,             4.7243e-06,             4.7243e-06,             4.7243e-06
                    294,                 1.7741,                 4.1822,                 2.0257,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,             4.3316e-06,             4.3316e-06,             4.3316e-06
                    295,                 1.7418,                 4.2499,                  2.086,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,             3.9389e-06,             3.9389e-06,             3.9389e-06
                    296,                 1.9213,                 4.3857,                 2.2721,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,             3.5462e-06,             3.5462e-06,             3.5462e-06
                    297,                 1.8259,                 4.4468,                  2.175,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,             3.1535e-06,             3.1535e-06,             3.1535e-06
                    298,                 1.7856,                 4.0392,                 2.1848,                      0,                      0,                      0,                      0,                 2.9294,                 6.0879,                  2.886,             2.7608e-06,             2.7608e-06,             2.7608e-06
                    299,                 1.6793,                 4.1772,                 1.9825,                      0,                      0,                      0,                      0,                 3.0012,                 6.0658,                 2.8981,             2.3681e-06,             2.3681e-06,             2.3681e-06
                    300,                 1.5977,                   4.26,                 1.9675,                      0,                      0,                      0,                      0,                 3.0012,                 6.0658,                 2.8981,             1.9754e-06,             1.9754e-06,             1.9754e-06
